frame.number,ip.src,ip.dst,tcp.srcport,udp.srcport,tcp.dstport,udp.dstport,ip.proto,Flow_ID
458,192.168.70.150,192.168.70.129,56214,,8081,,6,32
459,192.168.70.150,192.168.70.129,56214,,8081,,6,32
460,192.168.70.129,192.168.70.150,8081,,56214,,6,32
461,192.168.70.150,192.168.70.129,56214,,8081,,6,32
462,192.168.70.150,192.168.70.129,37894,,502,,6,21
463,192.168.70.129,192.168.70.150,502,,37894,,6,21
464,192.168.70.150,192.168.70.129,37894,,502,,6,21
465,192.168.70.150,192.168.70.129,56220,,8081,,6,33
466,192.168.70.129,192.168.70.150,8081,,56220,,6,33
467,192.168.70.150,192.168.70.129,56220,,8081,,6,33
468,192.168.70.150,192.168.70.129,56220,,8081,,6,33
469,192.168.70.129,192.168.70.150,8081,,56220,,6,33
470,192.168.70.129,192.168.70.150,502,,37894,,6,21
471,192.168.70.129,192.168.70.150,502,,37894,,6,21
472,192.168.70.129,192.168.70.150,8081,,56220,,6,33
473,192.168.70.129,192.168.70.150,8081,,56220,,6,33
474,192.168.70.150,192.168.70.129,56220,,8081,,6,33
475,192.168.70.150,192.168.70.129,56220,,8081,,6,33
476,192.168.70.129,192.168.70.150,8081,,56220,,6,33
477,192.168.70.150,192.168.70.129,56220,,8081,,6,33
478,192.168.70.150,192.168.70.129,56220,,8081,,6,33
479,192.168.70.129,192.168.70.150,8081,,56220,,6,33
480,192.168.70.150,192.168.70.129,56220,,8081,,6,33
481,,,,,,,,N/A
482,,,,,,,,N/A
483,192.168.70.150,192.168.70.129,37894,,502,,6,21
484,,,,,,,,N/A
485,192.168.70.150,192.168.70.129,37894,,502,,6,21
486,192.168.70.129,192.168.70.150,502,,37894,,6,21
487,192.168.70.150,192.168.70.129,37894,,502,,6,21
488,192.168.70.150,192.168.70.129,56234,,8081,,6,34
489,192.168.70.129,192.168.70.150,8081,,56234,,6,34
490,192.168.70.150,192.168.70.129,56234,,8081,,6,34
491,192.168.70.150,192.168.70.129,56234,,8081,,6,34
492,192.168.70.129,192.168.70.150,8081,,56234,,6,34
493,,,,,,,,N/A
494,192.168.70.129,192.168.70.150,8081,,56234,,6,34
495,192.168.70.129,192.168.70.150,8081,,56234,,6,34
496,192.168.70.150,192.168.70.129,56234,,8081,,6,34
497,192.168.70.150,192.168.70.129,56234,,8081,,6,34
498,192.168.70.129,192.168.70.150,8081,,56234,,6,34
499,192.168.70.150,192.168.70.129,56234,,8081,,6,34
500,192.168.70.150,192.168.70.129,56234,,8081,,6,34
501,192.168.70.129,192.168.70.150,8081,,56234,,6,34
502,192.168.70.150,192.168.70.129,56234,,8081,,6,34
503,,,,,,,,N/A
504,192.168.70.150,192.168.70.129,37894,,502,,6,21
505,192.168.70.129,192.168.70.150,502,,37894,,6,21
506,192.168.70.150,192.168.70.129,37894,,502,,6,21
507,192.168.70.150,192.168.70.129,56238,,8081,,6,35
508,192.168.70.129,192.168.70.150,8081,,56238,,6,35
509,192.168.70.150,192.168.70.129,56238,,8081,,6,35
510,192.168.70.150,192.168.70.129,56238,,8081,,6,35
511,192.168.70.129,192.168.70.150,8081,,56238,,6,35
512,192.168.70.129,192.168.70.150,502,,37894,,6,21
513,192.168.70.129,192.168.70.150,502,,37894,,6,21
514,192.168.70.129,192.168.70.150,8081,,56238,,6,35
515,192.168.70.129,192.168.70.150,8081,,56238,,6,35
516,192.168.70.150,192.168.70.129,56238,,8081,,6,35
517,192.168.70.150,192.168.70.129,56238,,8081,,6,35
518,192.168.70.129,192.168.70.150,8081,,56238,,6,35
519,192.168.70.150,192.168.70.129,56238,,8081,,6,35
520,192.168.70.150,192.168.70.129,56238,,8081,,6,35
521,192.168.70.129,192.168.70.150,8081,,56238,,6,35
522,192.168.70.150,192.168.70.129,56238,,8081,,6,35
523,,,,,,,,N/A
524,,,,,,,,N/A
525,192.168.70.150,192.168.70.129,37894,,502,,6,21
526,192.168.70.129,192.168.70.150,502,,37894,,6,21
527,192.168.70.150,192.168.70.129,37894,,502,,6,21
528,192.168.70.150,192.168.70.129,56254,,8081,,6,36
529,192.168.70.129,192.168.70.150,8081,,56254,,6,36
530,192.168.70.150,192.168.70.129,56254,,8081,,6,36
531,192.168.70.150,192.168.70.129,56254,,8081,,6,36
532,192.168.70.129,192.168.70.150,8081,,56254,,6,36
533,192.168.70.129,192.168.70.150,8081,,56254,,6,36
534,192.168.70.129,192.168.70.150,8081,,56254,,6,36
535,192.168.70.150,192.168.70.129,56254,,8081,,6,36
536,192.168.70.150,192.168.70.129,56254,,8081,,6,36
537,192.168.70.129,192.168.70.150,8081,,56254,,6,36
538,192.168.70.150,192.168.70.129,56254,,8081,,6,36
539,192.168.70.150,192.168.70.129,56254,,8081,,6,36
540,192.168.70.129,192.168.70.150,8081,,56254,,6,36
541,192.168.70.150,192.168.70.129,56254,,8081,,6,36
542,192.168.70.150,192.168.70.129,37894,,502,,6,21
543,192.168.70.129,192.168.70.150,502,,37894,,6,21
544,192.168.70.150,192.168.70.129,37894,,502,,6,21
545,,,,,,,,N/A
546,192.168.70.129,84.17.62.6,49306,,443,,6,7
547,84.17.62.6,192.168.70.129,443,,49306,,6,7
548,192.168.70.129,192.168.70.150,502,,37894,,6,21
549,192.168.70.129,192.168.70.150,502,,37894,,6,21
550,192.168.70.150,192.168.70.129,56262,,8081,,6,37
551,192.168.70.129,192.168.70.150,8081,,56262,,6,37
552,192.168.70.150,192.168.70.129,56262,,8081,,6,37
553,192.168.70.150,192.168.70.129,56262,,8081,,6,37
554,192.168.70.129,192.168.70.150,8081,,56262,,6,37
555,192.168.70.129,192.168.70.150,8081,,56262,,6,37
556,192.168.70.129,192.168.70.150,8081,,56262,,6,37
557,192.168.70.150,192.168.70.129,56262,,8081,,6,37
558,192.168.70.150,192.168.70.129,56262,,8081,,6,37
559,192.168.70.129,192.168.70.150,8081,,56262,,6,37
560,192.168.70.150,192.168.70.129,56262,,8081,,6,37
561,192.168.70.150,192.168.70.129,56262,,8081,,6,37
562,192.168.70.129,192.168.70.150,8081,,56262,,6,37
563,192.168.70.150,192.168.70.129,56262,,8081,,6,37
564,,,,,,,,N/A
565,192.168.70.150,192.168.70.129,37894,,502,,6,21
566,192.168.70.129,192.168.70.150,502,,37894,,6,21
567,192.168.70.150,192.168.70.129,37894,,502,,6,21
568,192.168.70.150,192.168.70.129,56266,,8081,,6,38
569,192.168.70.129,192.168.70.150,8081,,56266,,6,38
570,192.168.70.150,192.168.70.129,56266,,8081,,6,38
571,192.168.70.150,192.168.70.129,56266,,8081,,6,38
572,192.168.70.129,192.168.70.150,8081,,56266,,6,38
573,192.168.70.129,192.168.70.150,8081,,56266,,6,38
574,192.168.70.129,192.168.70.150,8081,,56266,,6,38
575,192.168.70.150,192.168.70.129,56266,,8081,,6,38
576,192.168.70.150,192.168.70.129,56266,,8081,,6,38
577,192.168.70.129,192.168.70.150,8081,,56266,,6,38
578,192.168.70.150,192.168.70.129,56266,,8081,,6,38
579,192.168.70.150,192.168.70.129,56266,,8081,,6,38
580,192.168.70.129,192.168.70.150,8081,,56266,,6,38
581,192.168.70.150,192.168.70.129,56266,,8081,,6,38
582,,,,,,,,N/A
583,192.168.70.150,192.168.70.129,37894,,502,,6,21
584,192.168.70.129,192.168.70.150,502,,37894,,6,21
585,192.168.70.150,192.168.70.129,37894,,502,,6,21
586,192.168.70.150,192.168.70.129,47038,,8081,,6,39
587,192.168.70.129,192.168.70.150,8081,,47038,,6,39
588,192.168.70.150,192.168.70.129,47038,,8081,,6,39
589,192.168.70.150,192.168.70.129,47038,,8081,,6,39
590,192.168.70.129,192.168.70.150,8081,,47038,,6,39
591,192.168.70.129,192.168.70.150,8081,,47038,,6,39
592,192.168.70.129,192.168.70.150,8081,,47038,,6,39
593,192.168.70.150,192.168.70.129,47038,,8081,,6,39
594,192.168.70.150,192.168.70.129,47038,,8081,,6,39
595,192.168.70.129,192.168.70.150,8081,,47038,,6,39
596,192.168.70.150,192.168.70.129,47038,,8081,,6,39
597,192.168.70.150,192.168.70.129,47038,,8081,,6,39
598,192.168.70.129,192.168.70.150,8081,,47038,,6,39
599,192.168.70.150,192.168.70.129,47038,,8081,,6,39
600,192.168.70.150,192.168.70.129,37894,,502,,6,21
601,192.168.70.129,192.168.70.150,502,,37894,,6,21
602,192.168.70.150,192.168.70.129,37894,,502,,6,21
603,192.168.70.150,192.168.70.129,47050,,8081,,6,40
604,192.168.70.129,192.168.70.150,8081,,47050,,6,40
605,192.168.70.150,192.168.70.129,47050,,8081,,6,40
606,192.168.70.150,192.168.70.129,47050,,8081,,6,40
607,192.168.70.129,192.168.70.150,8081,,47050,,6,40
608,192.168.70.129,192.168.70.150,8081,,47050,,6,40
609,192.168.70.129,192.168.70.150,8081,,47050,,6,40
610,192.168.70.150,192.168.70.129,47050,,8081,,6,40
611,192.168.70.150,192.168.70.129,47050,,8081,,6,40
612,192.168.70.129,192.168.70.150,8081,,47050,,6,40
613,192.168.70.150,192.168.70.129,47050,,8081,,6,40
614,192.168.70.150,192.168.70.129,47050,,8081,,6,40
615,192.168.70.129,192.168.70.150,8081,,47050,,6,40
616,192.168.70.150,192.168.70.129,47050,,8081,,6,40
617,192.168.70.150,192.168.70.129,37894,,502,,6,21
618,192.168.70.129,192.168.70.150,502,,37894,,6,21
619,192.168.70.150,192.168.70.129,37894,,502,,6,21
